0.98 0.07 5.96
0.99 0.07 5.98
1.0 0.07 6.0
0.0 0.08 4.0
0.01 0.08 4.02
0.02 0.08 4.04
0.03 0.08 4.0600000000000005
0.04 0.08 4.08
0.05 0.08 4.1
0.06 0.08 4.12
0.07 0.08 4.140000000000001
0.08 0.08 4.16
0.09 0.08 4.18
0.1 0.08 4.2
0.11 0.08 4.22
0.12 0.08 4.24
0.13 0.08 4.26
0.14 0.08 4.28
0.15 0.08 4.3
0.16 0.08 4.32
0.17 0.08 4.34
0.18 0.08 4.359999999999999
0.19 0.08 4.38
0.2 0.08 4.4
0.21 0.08 4.42
0.22 0.08 4.4399999999999995
0.23 0.08 4.46
0.24 0.08 4.48
0.25 0.08 4.5
0.26 0.08 4.52
0.27 0.08 4.54
0.28 0.08 4.5600000000000005
0.29 0.08 4.58
0.3 0.08 4.6
0.31 0.08 4.62
0.32 0.08 4.640000000000001
0.33 0.08 4.66
0.34 0.08 4.68
0.35 0.08 4.7
0.36 0.08 4.72
0.37 0.08 4.74
0.38 0.08 4.76
0.39 0.08 4.78
0.4 0.08 4.8
0.41 0.08 4.82
0.42 0.08 4.84
0.43 0.08 4.859999999999999
0.44 0.08 4.88
0.45 0.08 4.9
0.46 0.08 4.92
0.47 0.08 4.9399999999999995
0.48 0.08 4.96
0.49 0.08 4.98
0.5 0.08 5.0
0.51 0.08 5.02
0.52 0.08 5.04
0.53 0.08 5.0600000000000005
0.54 0.08 5.08
0.55 0.08 5.1
0.56 0.08 5.12
0.57 0.08 5.14
0.58 0.08 5.16
0.59 0.08 5.18
0.6 0.08 5.2
0.61 0.08 5.22
0.62 0.08 5.24
0.63 0.08 5.26
0.64 0.08 5.28
0.65 0.08 5.3
0.66 0.08 5.32
0.67 0.08 5.34
0.68 0.08 5.36
0.69 0.08 5.38
0.7 0.08 5.4
0.71 0.08 5.42
0.72 0.08 5.4399999999999995
0.73 0.08 5.46
0.74 0.08 5.48
0.75 0.08 5.5
0.76 0.08 5.52
0.77 0.08 5.54
0.78 0.08 5.5600000000000005
0.79 0.08 5.58
0.8 0.08 5.6
0.81 0.08 5.62
0.82 0.08 5.64
0.83 0.08 5.66
0.84 0.08 5.68
0.85 0.08 5.7
0.86 0.08 5.72
0.87 0.08 5.74
0.88 0.08 5.76
0.89 0.08 5.78
0.9 0.08 5.8
0.91 0.08 5.82
0.92 0.08 5.84
0.93 0.08 5.86
0.94 0.08 5.88
0.95 0.08 5.9
0.96 0.08 5.92
0.97 0.08 5.9399999999999995
0.98 0.08 5.96
0.99 0.08 5.98
1.0 0.08 6.0
0.0 0.09 4.0
0.01 0.09 4.02
0.02 0.09 4.04
0.03 0.09 4.0600000000000005
0.04 0.09 4.08
0.05 0.09 4.1
0.06 0.09 4.12
0.07 0.09 4.140000000000001
0.08 0.09 4.16
0.09 0.09 4.18
0.1 0.09 4.2
0.11 0.09 4.22
0.12 0.09 4.24
0.13 0.09 4.26
0.14 0.09 4.28
0.15 0.09 4.3
0.16 0.09 4.32
0.17 0.09 4.34
0.18 0.09 4.359999999999999
0.19 0.09 4.38
0.2 0.09 4.4
0.21 0.09 4.42
0.22 0.09 4.4399999999999995
0.23 0.09 4.46
0.24 0.09 4.48
0.25 0.09 4.5
0.26 0.09 4.52
0.27 0.09 4.54
0.28 0.09 4.5600000000000005
0.29 0.09 4.58
0.3 0.09 4.6
0.31 0.09 4.62
0.32 0.09 4.640000000000001
0.33 0.09 4.66
0.34 0.09 4.68
0.35 0.09 4.7
0.36 0.09 4.72
0.37 0.09 4.74
0.38 0.09 4.76
0.39 0.09 4.78
0.4 0.09 4.8
0.41 0.09 4.82
0.42 0.09 4.84
0.43 0.09 4.859999999999999
0.44 0.09 4.88
0.45 0.09 4.9
0.46 0.09 4.92
0.47 0.09 4.9399999999999995
0.48 0.09 4.96
0.49 0.09 4.98
0.5 0.09 5.0
0.51 0.09 5.02
0.52 0.09 5.04
0.53 0.09 5.0600000000000005
0.54 0.09 5.08
0.55 0.09 5.1
0.56 0.09 5.12
0.57 0.09 5.14
0.58 0.09 5.16
0.59 0.09 5.18
0.6 0.09 5.2
0.61 0.09 5.22
0.62 0.09 5.24
0.63 0.09 5.26
0.64 0.09 5.28
0.65 0.09 5.3
0.66 0.09 5.32
0.67 0.09 5.34
0.68 0.09 5.36
0.69 0.09 5.38
0.7 0.09 5.4
0.71 0.09 5.42
0.72 0.09 5.4399999999999995
0.73 0.09 5.46
0.74 0.09 5.48
0.75 0.09 5.5
0.76 0.09 5.52
0.77 0.09 5.54
0.78 0.09 5.5600000000000005
0.79 0.09 5.58
0.8 0.09 5.6
0.81 0.09 5.62
0.82 0.09 5.64
0.83 0.09 5.66
0.84 0.09 5.68
0.85 0.09 5.7
0.86 0.09 5.72
0.87 0.09 5.74
0.88 0.09 5.76
0.89 0.09 5.78
0.9 0.09 5.8
0.91 0.09 5.82
0.92 0.09 5.84
0.93 0.09 5.86
0.94 0.09 5.88
0.95 0.09 5.9
0.96 0.09 5.92
0.97 0.09 5.9399999999999995
0.98 0.09 5.96
0.99 0.09 5.98
1.0 0.09 6.0
0.0 0.1 4.0
0.01 0.1 4.02
0.02 0.1 4.04
0.03 0.1 4.0600000000000005
0.04 0.1 4.08
0.05 0.1 4.1
0.06 0.1 4.12
0.07 0.1 4.140000000000001
0.08 0.1 4.16
0.09 0.1 4.18
0.1 0.1 4.2
0.11 0.1 4.22
0.12 0.1 4.24
0.13 0.1 4.26
0.14 0.1 4.28
0.15 0.1 4.3
0.16 0.1 4.32
0.17 0.1 4.34
0.18 0.1 4.359999999999999
0.19 0.1 4.38
0.2 0.1 4.4
0.21 0.1 4.42
0.22 0.1 4.4399999999999995
0.23 0.1 4.46
0.24 0.1 4.48
0.25 0.1 4.5
0.26 0.1 4.52
0.27 0.1 4.54
0.28 0.1 4.5600000000000005
0.29 0.1 4.58
0.3 0.1 4.6
0.31 0.1 4.62
0.32 0.1 4.640000000000001
0.33 0.1 4.66
0.34 0.1 4.68
0.35 0.1 4.7
0.36 0.1 4.72
0.37 0.1 4.74
0.38 0.1 4.76
0.39 0.1 4.78
0.4 0.1 4.8
0.41 0.1 4.82
0.42 0.1 4.84
0.43 0.1 4.859999999999999
0.44 0.1 4.88
0.45 0.1 4.9
0.46 0.1 4.92
0.47 0.1 4.9399999999999995
0.48 0.1 4.96
0.49 0.1 4.98
0.5 0.1 5.0
0.51 0.1 5.02
0.52 0.1 5.04
0.53 0.1 5.0600000000000005
0.54 0.1 5.08
0.55 0.1 5.1
0.56 0.1 5.12
0.57 0.1 5.14
0.58 0.1 5.16
0.59 0.1 5.18
0.6 0.1 5.2
0.61 0.1 5.22
0.62 0.1 5.24
0.63 0.1 5.26
0.64 0.1 5.28
0.65 0.1 5.3
0.66 0.1 5.32
0.67 0.1 5.34
0.68 0.1 5.36
0.69 0.1 5.38
0.7 0.1 5.4
0.71 0.1 5.42
0.72 0.1 5.4399999999999995
0.73 0.1 5.46
0.74 0.1 5.48
0.75 0.1 5.5
0.76 0.1 5.52
0.77 0.1 5.54
0.78 0.1 5.5600000000000005
0.79 0.1 5.58
0.8 0.1 5.6
0.81 0.1 5.62
0.82 0.1 5.64
0.83 0.1 5.66
0.84 0.1 5.68
0.85 0.1 5.7
0.86 0.1 5.72
0.87 0.1 5.74
0.88 0.1 5.76
0.89 0.1 5.78
0.9 0.1 5.8
0.91 0.1 5.82
0.92 0.1 5.84
0.93 0.1 5.86
0.94 0.1 5.88
0.95 0.1 5.9
0.96 0.1 5.92
0.97 0.1 5.9399999999999995
0.98 0.1 5.96
0.99 0.1 5.98
1.0 0.1 6.0
0.0 0.11 4.0
0.01 0.11 4.02
0.02 0.11 4.04
